Ensembl_gene_id,Ensembl_transcript_id,Gnomad_oe_lof_score,Gnomad_oe_ci_lower,Gnomad_oe_ci_upper,Gnomad_pLI_score,Gnomad_pnull_score,Gnomad_prec_score,Gnomad_oe_mis_score,Gnomad_mis_z_score
ENSG00000107130,ENST00000372398,0.183,0.094,0.384,0.9990000000000001,5.21e-07,0.00108,0.5539999999999999,2.5
ENSG00000162736,ENST00000294785,0.24,0.171,0.34299999999999997,1.0,1.71e-17,1.5e-08,0.745,2.85
ENSG00000058804,ENST00000371429,0.215,0.128,0.375,1.0,2.7699999999999997e-09,0.000103,0.892,0.867
ENSG00000080986,ENST00000261597,0.655,0.495,0.8759999999999999,1.08e-07,0.00942,0.991,0.721,2.27
ENSG00000072864,ENST00000396354,0.621,0.45899999999999996,0.851,3.54e-06,0.007859999999999999,0.992,0.9670000000000001,0.258
ENSG00000166579,ENST00000334527,0.198,0.115,0.35700000000000004,1.0,1.9100000000000002e-09,6.409999999999999e-05,0.7190000000000001,2.01
ENSG00000131507,ENST00000253814,0.295,0.161,0.5820000000000001,0.89,0.000589,0.109,0.752,1.32
ENSG00000102471,ENST00000218652,0.675,0.456,1.03,0.00019099999999999998,0.0615,0.938,1.17,-1.12
ENSG00000182636,ENST00000649030,0.10099999999999999,0.035,0.478,0.953,0.000933,0.046,1.13,-0.958
ENSG00000173376,ENST00000379692,0.35600000000000004,0.23399999999999999,0.556,0.853,4.83e-05,0.147,0.887,1.05
ENSG00000188566,ENST00000684003,0.9359999999999999,0.762,1.16,3.29e-20,0.6859999999999999,0.314,1.12,-1.27
ENSG00000104419,ENST00000323851,0.539,0.406,0.7240000000000001,3.26e-05,0.00047999999999999996,0.9990000000000001,0.91,0.775
ENSG00000165795,ENST00000556147,0.568,0.428,0.763,7.12e-06,0.00118,0.9990000000000001,0.8759999999999999,0.977
ENSG00000101079,ENST00000349004,0.428,0.285,0.659,0.168,0.0013599999999999999,0.831,0.779,1.51
ENSG00000103034,ENST00000570248,0.614,0.466,0.818,3.7799999999999997e-07,0.00313,0.997,0.9309999999999999,0.526
ENSG00000070614,ENST00000261797,0.363,0.275,0.484,0.987,5.47e-10,0.0134,0.662,4.33
ENSG00000166507,ENST00000309979,0.355,0.266,0.479,0.992,7.240000000000001e-10,0.00787,0.797,2.55
ENSG00000164100,ENST00000296499,0.547,0.431,0.6990000000000001,2.64e-07,4.33e-05,1.0,0.737,3.06
ENSG00000138653,ENST00000264363,0.606,0.479,0.773,2.9e-09,0.000424,1.0,0.9079999999999999,1.0
ENSG00000130414,ENST00000252711,0.8420000000000001,0.639,1.12,1.74e-10,0.203,0.797,0.8959999999999999,0.779
ENSG00000174886,ENST00000308961,1.17,0.769,1.76,3.36e-06,0.507,0.493,1.13,-0.636
ENSG00000184752,ENST00000327772,0.782,0.529,1.19,3.47e-05,0.145,0.855,0.9840000000000001,0.0837
ENSG00000186010,ENST00000507754,0.867,0.5920000000000001,1.3,5.95e-06,0.23600000000000002,0.764,1.11,-0.5579999999999999
ENSG00000131495,ENST00000252102,0.7709999999999999,0.46399999999999997,1.34,0.00227,0.16399999999999998,0.8340000000000001,1.14,-0.569
ENSG00000170906,ENST00000485876,0.868,0.534,1.47,0.000573,0.225,0.774,1.01,-0.0211
ENSG00000189043,ENST00000339600,0.623,0.249,1.69,0.151,0.145,0.7040000000000001,1.4,-0.784
ENSG00000185633,ENST00000554503,1.25,0.818,1.82,2.07e-06,0.561,0.439,1.23,-0.858
ENSG00000128609,ENST00000355749,0.7829999999999999,0.45799999999999996,1.41,0.0036899999999999997,0.175,0.8220000000000001,0.757,0.846
ENSG00000184983,ENST00000498737,0.8809999999999999,0.53,1.52,0.00101,0.231,0.768,0.9520000000000001,0.237
ENSG00000267855,ENST00000301457,1.41,0.9740000000000001,1.89,6.590000000000001e-09,0.79,0.21,1.15,-0.653
ENSG00000119421,ENST00000373768,0.6970000000000001,0.45299999999999996,1.11,0.000597,0.0919,0.9079999999999999,0.857,0.718
ENSG00000139180,ENST00000266544,0.528,0.364,0.7829999999999999,0.00312,0.0061200000000000004,0.991,0.9129999999999999,0.659
ENSG00000004779,ENST00000007516,0.237,0.107,0.613,0.872,0.00229,0.125,0.8909999999999999,0.525
ENSG00000137806,ENST00000260361,0.5379999999999999,0.354,0.841,0.00746,0.016,0.977,0.966,0.24600000000000002
ENSG00000164182,ENST00000296597,0.614,0.359,1.11,0.0165,0.0836,0.9,0.831,0.703
ENSG00000178057,ENST00000326925,0.8540000000000001,0.609,1.22,2.81e-07,0.22399999999999998,0.7759999999999999,0.958,0.249
ENSG00000123545,ENST00000316149,0.512,0.29,0.9620000000000001,0.0751,0.0477,0.877,0.953,0.25
ENSG00000101247,ENST00000378106,0.728,0.507,1.07,1.58e-05,0.0838,0.9159999999999999,0.9940000000000001,0.0377
ENSG00000156170,ENST00000396124,1.19,0.915,1.57,4.3e-15,0.9179999999999999,0.082,1.12,-0.865
ENSG00000003509,ENST00000002125,1.05,0.8270000000000001,1.34,6.999999999999999e-17,0.858,0.142,1.14,-1.18
ENSG00000224877,ENST00000431388,1.18,0.721,1.83,9.37e-05,0.41700000000000004,0.583,1.36,-1.2
ENSG00000183648,ENST00000605997,0.8420000000000001,0.45899999999999996,1.61,0.00877,0.20600000000000002,0.785,0.7709999999999999,0.711
ENSG00000140990,ENST00000268668,1.14,0.8390000000000001,1.57,6.949999999999999e-11,0.7509999999999999,0.249,1.37,-2.02
ENSG00000090266,ENST00000247866,0.97,0.63,1.53,3.24e-05,0.322,0.6779999999999999,1.07,-0.292
ENSG00000119013,ENST00000237889,0.813,0.47600000000000003,1.46,0.003,0.191,0.8059999999999999,0.7959999999999999,0.807
ENSG00000065518,ENST00000184266,0.685,0.43,1.13,0.0018899999999999998,0.0974,0.9009999999999999,0.976,0.115
ENSG00000136521,ENST00000259037,0.9359999999999999,0.5760000000000001,1.57,0.000356,0.271,0.7290000000000001,1.01,-0.0233
ENSG00000165264,ENST00000379847,1.48,0.8959999999999999,1.93,1.21e-05,0.5760000000000001,0.424,1.07,-0.207
ENSG00000099795,ENST00000215565,1.62,1.08,1.95,5.28e-09,0.841,0.159,1.26,-1.25
ENSG00000166136,ENST00000299166,0.625,0.42700000000000005,0.937,0.000335,0.0319,0.968,0.895,0.627
ENSG00000147684,ENST00000276689,0.8140000000000001,0.581,1.16,5.7e-07,0.166,0.8340000000000001,0.865,0.752
ENSG00000109390,ENST00000394223,0.8440000000000001,0.478,1.56,0.00463,0.20800000000000002,0.7879999999999999,1.35,-1.03
ENSG00000151366,ENST00000281031,0.307,0.124,0.9640000000000001,0.509,0.0355,0.455,1.01,-0.0615
ENSG00000023228,ENST00000233190,0.664,0.53,0.836,9.269999999999999e-12,0.0019199999999999998,0.998,0.946,0.59
ENSG00000158864,ENST00000676972,0.526,0.405,0.69,1.26e-05,8.89e-05,1.0,0.752,2.26
ENSG00000213619,ENST00000263774,0.583,0.406,0.856,0.000426,0.0135,0.986,0.9329999999999999,0.46
ENSG00000164258,ENST00000296684,1.08,0.782,1.52,2e-09,0.622,0.37799999999999995,1.01,-0.0323
ENSG00000168653,ENST00000372969,0.5820000000000001,0.33,1.09,0.0337,0.0781,0.888,1.0,-0.0195
ENSG00000145494,ENST00000274137,0.99,0.653,1.54,1.31e-05,0.35100000000000003,0.649,1.24,-1.12
ENSG00000115286,ENST00000233627,0.439,0.275,0.726,0.158,0.006379999999999999,0.836,0.8740000000000001,0.8009999999999999
ENSG00000110717,ENST00000313468,0.48700000000000004,0.316,0.775,0.0342,0.00919,0.9570000000000001,0.825,1.13
ENSG00000167792,ENST00000322776,0.845,0.6629999999999999,1.09,2.75e-13,0.21,0.79,0.8690000000000001,1.24
ENSG00000178127,ENST00000318388,0.322,0.182,0.604,0.828,0.000865,0.171,1.03,-0.195
ENSG00000160194,ENST00000354250,1.14,0.895,1.46,1.24e-17,0.937,0.0626,0.955,0.409
ENSG00000183091,ENST00000397345,0.5479999999999999,0.502,0.597,5.309999999999999e-52,8.26e-32,1.0,0.9309999999999999,2.25
ENSG00000078114,ENST00000377122,0.852,0.703,1.04,3.4200000000000005e-21,0.24600000000000002,0.754,1.01,-0.0939
ENSG00000123119,ENST00000417640,0.763,0.516,1.16,4.5600000000000004e-05,0.127,0.872,1.08,-0.42100000000000004
ENSG00000103154,ENST00000305202,1.4,1.15,1.71,3e-30,1.0,0.00031099999999999997,1.75,-6.07
ENSG00000125967,ENST00000246190,0.828,0.631,1.1,1.35e-10,0.172,0.828,1.0,-0.007490000000000001
ENSG00000089818,ENST00000339754,0.373,0.242,0.594,0.675,0.000285,0.324,0.7490000000000001,1.75
ENSG00000157191,ENST00000337132,0.9940000000000001,0.758,1.32,1.8000000000000002e-12,0.624,0.376,0.87,0.883
ENSG00000110400,ENST00000264025,0.465,0.33399999999999996,0.659,0.0145,0.000377,0.985,0.802,1.96
ENSG00000130202,ENST00000252483,0.465,0.33299999999999996,0.6579999999999999,0.0146,0.000375,0.985,0.843,1.52
ENSG00000177707,ENST00000485303,0.168,0.095,0.316,1.0,1.55e-10,1.04e-05,0.8590000000000001,1.32
ENSG00000143217,ENST00000368012,0.36700000000000005,0.255,0.5379999999999999,0.8640000000000001,6.54e-06,0.136,0.9109999999999999,0.846
ENSG00000139350,ENST00000266742,0.483,0.29,0.8420000000000001,0.0794,0.0227,0.898,0.922,0.47700000000000004
ENSG00000069869,ENST00000435532,0.698,0.5710000000000001,0.858,1.7399999999999999e-15,0.00231,0.998,0.9009999999999999,1.03
ENSG00000049759,ENST00000400345,0.325,0.23399999999999999,0.457,0.9990000000000001,4.900000000000001e-10,0.00119,0.711,3.03
ENSG00000129559,ENST00000250495,0.0742,0.025,0.35200000000000004,0.992,5.7600000000000004e-05,0.00809,0.10300000000000001,3.22
ENSG00000111859,ENST00000379446,0.302,0.215,0.43200000000000005,1.0,4.99e-11,0.000176,0.847,1.83
ENSG00000100285,ENST00000310624,1.14,0.9209999999999999,1.42,1.38e-22,0.98,0.0201,1.01,-0.078
ENSG00000277586,ENST00000610854,0.746,0.5710000000000001,0.986,8.88e-10,0.0486,0.951,0.9329999999999999,0.6459999999999999
ENSG00000104722,ENST00000221166,0.365,0.251,0.541,0.861,9.84e-06,0.139,0.9329999999999999,0.843
ENSG00000172260,ENST00000357731,0.204,0.106,0.429,0.996,4.93e-06,0.00443,0.762,1.47
ENSG00000140398,ENST00000355059,0.685,0.514,0.924,9.58e-08,0.021,0.9790000000000001,1.03,-0.287
ENSG00000154328,ENST00000284503,1.14,0.846,1.57,2.81e-11,0.772,0.228,1.37,-2.78
ENSG00000109674,ENST00000264596,0.81,0.63,1.05,5.8e-12,0.126,0.8740000000000001,0.9390000000000001,0.595
ENSG00000137601,ENST00000507142,0.799,0.6679999999999999,0.9590000000000001,9.19e-23,0.0487,0.951,0.922,0.902
ENSG00000163491,ENST00000691995,0.79,0.63,0.997,3.11e-14,0.0714,0.929,1.0,-0.0299
ENSG00000114670,ENST00000383366,0.9129999999999999,0.72,1.17,6.82e-15,0.46799999999999997,0.532,0.9540000000000001,0.41
ENSG00000117650,ENST00000366999,0.45,0.318,0.648,0.0403,0.00041799999999999997,0.9590000000000001,0.733,2.18
ENSG00000136098,ENST00000610828,0.6890000000000001,0.515,0.935,1.37e-07,0.0246,0.975,1.0,-0.0265
ENSG00000114904,ENST00000233027,0.9420000000000001,0.77,1.16,2.85e-21,0.732,0.268,0.925,0.755
ENSG00000197168,ENST00000684899,0.6509999999999999,0.46,0.937,3.11e-05,0.0291,0.971,0.8270000000000001,1.24
ENSG00000119408,ENST00000320246,0.672,0.47600000000000003,0.968,1.85e-05,0.0389,0.961,0.73,1.92
ENSG00000151414,ENST00000367385,0.457,0.22399999999999998,1.05,0.213,0.0591,0.728,0.626,1.31
ENSG00000160602,ENST00000268766,0.6609999999999999,0.527,0.835,1.7699999999999998e-11,0.0019,0.998,0.8320000000000001,1.89
ENSG00000119638,ENST00000238616,0.67,0.54,0.8370000000000001,9.350000000000002e-13,0.0016600000000000002,0.998,0.807,2.2
ENSG00000185049,ENST00000382882,0.7170000000000001,0.5429999999999999,0.9590000000000001,1.1899999999999999e-08,0.0333,0.9670000000000001,0.937,0.61
ENSG00000188986,ENST00000343053,0.609,0.46399999999999997,0.807,3.2200000000000005e-07,0.00236,0.998,0.927,0.736
ENSG00000101158,ENST00000652272,0.664,0.517,0.862,1.6800000000000002e-09,0.0055,0.995,0.7040000000000001,2.85
ENSG00000204356,ENST00000375429,0.474,0.34600000000000003,0.657,0.00547,0.000221,0.9940000000000001,0.77,1.92
ENSG00000165973,ENST00000357134,0.667,0.541,0.826,1.73e-13,0.001,0.9990000000000001,0.9590000000000001,0.444
ENSG00000184613,ENST00000429094,0.374,0.284,0.495,0.9570000000000001,2.42e-09,0.0426,0.838,1.85
ENSG00000165525,ENST00000298310,0.541,0.429,0.687,1.62e-07,1.87e-05,1.0,0.8809999999999999,1.29
ENSG00000166881,ENST00000300128,0.47200000000000003,0.32799999999999996,0.693,0.0194,0.0014,0.9790000000000001,0.835,1.29
ENSG00000189362,ENST00000409150,1.03,0.799,1.35,2.98e-14,0.7609999999999999,0.239,0.883,0.883
ENSG00000117691,ENST00000366988,0.5920000000000001,0.308,1.24,0.0613,0.105,0.8340000000000001,0.903,0.46
ENSG00000067141,ENST00000261908,0.397,0.32,0.495,0.7340000000000001,1.3699999999999999e-11,0.266,0.8590000000000001,2.16
ENSG00000163608,ENST00000314400,0.8440000000000001,0.63,1.15,2.07e-09,0.20800000000000002,0.792,0.915,0.758
ENSG00000132688,ENST00000368223,0.9159999999999999,0.674,1.26,3.22e-09,0.35600000000000004,0.644,0.9590000000000001,0.665
ENSG00000173848,ENST00000355029,0.784,0.602,1.03,1.49e-10,0.0891,0.9109999999999999,0.893,1.02
ENSG00000166342,ENST00000327305,0.402,0.282,0.584,0.402,7.4e-05,0.598,0.7709999999999999,2.0
ENSG00000171208,ENST00000562435,0.439,0.313,0.627,0.0652,0.00020800000000000001,0.935,0.825,1.58
ENSG00000204386,ENST00000375631,0.7879999999999999,0.601,1.05,4.23e-10,0.1,0.9,0.742,2.27
ENSG00000115488,ENST00000233840,1.3,0.807,1.88,2.3100000000000002e-05,0.504,0.496,0.972,0.233
ENSG00000162139,ENST00000294064,0.769,0.483,1.27,0.000732,0.154,0.845,0.8759999999999999,1.11
ENSG00000204099,ENST00000407683,0.8320000000000001,0.47200000000000003,1.54,0.0049299999999999995,0.20199999999999999,0.7929999999999999,1.1,-0.9179999999999999
ENSG00000107954,ENST00000369780,0.746,0.546,1.04,2.3100000000000002e-07,0.0745,0.9259999999999999,1.05,-0.45
ENSG00000214357,ENST00000369800,0.659,0.428,1.05,0.0010400000000000001,0.069,0.93,1.4,-3.49
ENSG00000124257,ENST00000372518,1.05,0.706,1.58,1.76e-06,0.435,0.565,0.956,0.32899999999999996
ENSG00000163121,ENST00000451794,1.48,1.01,1.92,1.1499999999999999e-08,0.795,0.205,1.05,-0.306
ENSG00000215041,ENST00000399464,0.297,0.23199999999999998,0.382,1.0,6.35e-22,4.379999999999999e-09,0.813,3.18
ENSG00000162992,ENST00000295108,0.39399999999999996,0.237,0.688,0.415,0.00428,0.581,0.872,1.05
ENSG00000171532,ENST00000302584,0.426,0.222,0.897,0.265,0.0337,0.701,0.767,1.89
ENSG00000123307,ENST00000242994,0.784,0.53,1.19,3.37e-05,0.147,0.853,1.05,-0.364
ENSG00000164600,ENST00000297142,0.196,0.102,0.413,0.997,2.34e-06,0.00277,0.753,1.88
ENSG00000181965,ENST00000314744,1.11,0.662,1.79,0.000296,0.358,0.642,1.18,-1.19
ENSG00000178403,ENST00000313341,0.0,0.0,1.45,0.51,0.0668,0.423,1.09,-0.516
ENSG00000122859,ENST00000242462,0.0,0.0,1.89,0.293,0.145,0.562,0.988,0.0762
ENSG00000162614,ENST00000334785,0.7020000000000001,0.5660000000000001,0.878,1.3699999999999997e-13,0.00511,0.995,0.953,0.465
ENSG00000196712,ENST00000358273,0.38299999999999995,0.327,0.449,0.9990000000000001,2.0699999999999996e-24,0.000541,0.602,8.42
ENSG00000186575,ENST00000338641,0.10400000000000001,0.06,0.187,1.0,4.42e-22,7.18e-13,0.7140000000000001,2.85
ENSG00000235568,ENST00000329021,0.619,0.36200000000000004,1.12,0.0156,0.0861,0.898,0.905,0.484
ENSG00000163531,ENST00000339876,0.275,0.21100000000000002,0.36200000000000004,1.0,5.6e-22,7.77e-10,0.764,3.52
ENSG00000102908,ENST00000349945,0.16899999999999998,0.12300000000000001,0.235,1.0,4.4999999999999996e-36,7.849999999999999e-20,0.768,3.6
ENSG00000131196,ENST00000427363,0.326,0.233,0.461,0.998,1.32e-09,0.00175,1.04,-0.49700000000000005
ENSG00000101096,ENST00000371564,0.253,0.179,0.365,1.0,3.49e-15,3.37e-07,0.91,1.16
ENSG00000176953,ENST00000320805,0.6970000000000001,0.501,0.988,3.76e-06,0.0464,0.9540000000000001,1.04,-0.332
ENSG00000072736,ENST00000346183,0.474,0.37,0.611,0.000277,2.21e-06,1.0,0.941,0.772
ENSG00000100968,ENST00000250373,0.358,0.26,0.5,0.971,5.5300000000000005e-08,0.029,0.932,0.87
ENSG00000123405,ENST00000435572,0.502,0.326,0.7979999999999999,0.0235,0.0116,0.965,0.7859999999999999,1.72
ENSG00000082641,ENST00000362042,0.281,0.193,0.41700000000000004,1.0,9.65e-11,0.00010400000000000001,0.81,2.22
ENSG00000116044,ENST00000397062,0.395,0.27699999999999997,0.575,0.502,4.85e-05,0.498,0.778,2.22
ENSG00000050344,ENST00000056233,1.31,0.94,1.8,3.17e-10,0.821,0.179,1.49,-4.85
ENSG00000162599,ENST00000403491,0.083,0.042,0.175,1.0,2.49e-18,8.099999999999999e-11,0.611,3.63
ENSG00000147862,ENST00000380953,0.177,0.10800000000000001,0.3,1.0,1.23e-13,2.37e-07,0.748,2.24
ENSG00000141905,ENST00000443272,0.24600000000000002,0.157,0.39899999999999997,1.0,1.3800000000000002e-09,0.000134,0.8140000000000001,1.81
ENSG00000165030,ENST00000297689,0.353,0.192,0.696,0.604,0.00562,0.39,0.758,2.12
ENSG00000008441,ENST00000592199,0.0193,0.006,0.092,1.0,3.64e-18,4.01e-11,0.44,5.36
ENSG00000109320,ENST00000226574,0.0989,0.057,0.17800000000000002,1.0,2.12e-23,1.06e-13,0.659,3.98
ENSG00000077150,ENST00000661543,0.214,0.151,0.308,1.0,1.9699999999999998e-20,1.68e-10,0.7090000000000001,3.59
ENSG00000100906,ENST00000216797,0.295,0.18100000000000002,0.5,0.982,7.35e-06,0.0184,0.9079999999999999,0.665
ENSG00000104825,ENST00000313582,0.547,0.369,0.831,0.0032,0.0126,0.9840000000000001,0.88,0.978
ENSG00000146232,ENST00000619360,0.396,0.248,0.655,0.42200000000000004,0.00197,0.5760000000000001,0.789,1.63
ENSG00000204498,ENST00000376148,0.7190000000000001,0.534,0.98,9.32e-08,0.0435,0.9570000000000001,0.943,0.446
ENSG00000144802,ENST00000326172,0.256,0.17600000000000002,0.38,1.0,7.059999999999999e-13,4.69e-06,0.9359999999999999,0.6890000000000001
ENSG00000170322,ENST00000682444,0.44,0.358,0.5429999999999999,0.0016300000000000002,6.29e-10,0.998,0.895,1.59
ENSG00000244005,ENST00000374092,0.446,0.304,0.669,0.0733,0.00124,0.925,0.846,1.26
ENSG00000169599,ENST00000410022,0.96,0.614,1.54,7.23e-05,0.304,0.696,1.0,-0.0203
ENSG00000086102,ENST00000379540,0.457,0.36700000000000005,0.574,0.000323,3.27e-08,1.0,0.802,2.63
ENSG00000170448,ENST00000507489,0.632,0.447,0.91,5.04e-05,0.0221,0.978,0.825,1.36
ENSG00000001167,ENST00000341376,0.48,0.345,0.68,0.0066099999999999996,0.000606,0.993,0.49700000000000005,3.8
ENSG00000120837,ENST00000240055,0.467,0.264,0.877,0.138,0.0306,0.831,0.46,2.62
ENSG00000066136,ENST00000447388,0.514,0.363,0.74,0.00232,0.0023899999999999998,0.995,0.6,2.69
ENSG00000165553,ENST00000298352,0.8590000000000001,0.529,1.45,0.000612,0.21899999999999997,0.78,1.12,-0.58
ENSG00000129460,ENST00000408901,0.878,0.679,1.15,2.44e-12,0.307,0.693,0.9690000000000001,0.23199999999999998
ENSG00000066248,ENST00000264051,0.365,0.26899999999999996,0.5,0.9620000000000001,2.77e-08,0.038,0.732,2.97
ENSG00000134259,ENST00000369512,0.293,0.14300000000000002,0.67,0.769,0.00436,0.22699999999999998,0.8170000000000001,1.24
ENSG00000064300,ENST00000172229,0.8190000000000001,0.612,1.11,3.81e-09,0.16,0.84,0.92,0.6970000000000001
ENSG00000151092,ENST00000280700,0.81,0.655,1.01,1.85e-16,0.10099999999999999,0.899,0.986,0.133
ENSG00000182768,ENST00000379095,1.03,0.6679999999999999,1.62,2.05e-05,0.37200000000000005,0.628,1.06,-0.39299999999999996
ENSG00000187736,ENST00000356853,0.562,0.39399999999999996,0.816,0.0005740000000000001,0.00785,0.992,0.858,0.97
ENSG00000171786,ENST00000302101,0.462,0.21,1.19,0.225,0.0778,0.6970000000000001,0.897,0.527
ENSG00000177551,ENST00000320238,1.04,0.584,1.78,0.0019,0.294,0.7040000000000001,0.868,0.643
ENSG00000187566,ENST00000340650,0.6990000000000001,0.447,1.13,0.0009570000000000001,0.0997,0.899,1.01,-0.078
ENSG00000196865,ENST00000369301,0.47,0.313,0.7240000000000001,0.0404,0.0039299999999999995,0.956,0.909,0.745
ENSG00000188811,ENST00000379600,0.639,0.374,1.15,0.0126,0.0965,0.8909999999999999,0.995,0.0318
ENSG00000257108,ENST00000424439,0.0,0.0,1.82,0.354,0.11800000000000001,0.528,1.02,-0.0817
ENSG00000145912,ENST00000274606,0.679,0.426,1.12,0.00203,0.0939,0.904,0.879,0.63
ENSG00000135540,ENST00000343505,0.499,0.39299999999999996,0.638,1.51e-05,3.99e-06,1.0,0.9420000000000001,0.975
ENSG00000135842,ENST00000367511,0.982,0.8009999999999999,1.21,1.5999999999999999e-21,0.851,0.149,0.972,0.34600000000000003
ENSG00000136830,ENST00000373312,0.423,0.321,0.563,0.0909,1.82e-06,0.909,0.868,1.53
ENSG00000167483,ENST00000599164,0.956,0.769,1.2,2.1e-18,0.7120000000000001,0.28800000000000003,1.04,-0.392
ENSG00000145029,ENST00000273598,0.6809999999999999,0.46,1.03,0.000174,0.0647,0.935,0.8370000000000001,0.986
ENSG00000116962,ENST00000264187,0.556,0.45899999999999996,0.6759999999999999,2.59e-11,5.839999999999999e-07,1.0,0.88,1.82
ENSG00000087303,ENST00000216286,0.529,0.43700000000000006,0.642,5.31e-10,6.769999999999999e-08,1.0,0.977,0.35100000000000003
ENSG00000196290,ENST00000409020,0.7240000000000001,0.523,1.02,1.17e-06,0.0619,0.938,0.9229999999999999,0.616
ENSG00000155438,ENST00000285814,0.45299999999999996,0.265,0.818,0.152,0.0198,0.8290000000000001,0.9990000000000001,0.006659999999999999
ENSG00000177453,ENST00000326035,0.897,0.684,1.19,2.1100000000000003e-11,0.349,0.6509999999999999,0.972,0.239
ENSG00000100503,ENST00000530997,0.534,0.461,0.62,8.509999999999999e-17,3.4200000000000004e-12,1.0,0.932,1.22
ENSG00000131669,ENST00000375446,0.5589999999999999,0.305,1.1,0.0582,0.0786,0.863,0.8170000000000001,0.9640000000000001
ENSG00000171840,ENST00000305108,0.966,0.618,1.55,6.879999999999999e-05,0.309,0.691,0.976,0.122
ENSG00000101004,ENST00000278886,0.965,0.8420000000000001,1.11,1.38e-47,0.993,0.00701,1.03,-0.486
ENSG00000132603,ENST00000254940,0.562,0.359,0.91,0.008329999999999999,0.031,0.961,0.9420000000000001,0.32799999999999996
ENSG00000170113,ENST00000337435,0.42100000000000004,0.23,0.8320000000000001,0.273,0.0229,0.7040000000000001,0.877,0.8240000000000001
ENSG00000140157,ENST00000337451,0.35,0.191,0.69,0.621,0.00515,0.374,0.977,0.151
ENSG00000163293,ENST00000295461,0.922,0.667,1.3,2.32e-08,0.349,0.6509999999999999,0.8390000000000001,1.17
ENSG00000104361,ENST00000430223,0.7,0.478,1.05,7.43e-05,0.0725,0.927,1.03,-0.172
ENSG00000001461,ENST00000374399,0.8170000000000001,0.618,1.09,6.29e-10,0.152,0.848,0.815,1.51
ENSG00000172548,ENST00000311946,0.6990000000000001,0.48200000000000004,1.04,4.55e-05,0.0671,0.9329999999999999,0.86,1.11
ENSG00000164190,ENST00000282516,0.0304,0.016,0.057,1.0,2.0899999999999993e-75,1.5799999999999998e-46,0.652,6.7
ENSG00000184117,ENST00000216121,0.486,0.353,0.6779999999999999,0.00344,0.00042300000000000004,0.996,0.812,1.31
ENSG00000146729,ENST00000322090,0.862,0.631,1.2,1.85e-08,0.24100000000000002,0.759,0.7759999999999999,1.29
ENSG00000136783,ENST00000374767,0.836,0.605,1.18,1.0900000000000001e-07,0.196,0.804,0.9009999999999999,0.613
ENSG00000165028,ENST00000374762,0.826,0.605,1.15,3.8100000000000004e-08,0.17800000000000002,0.8220000000000001,0.877,0.782
ENSG00000010322,ENST00000345716,0.387,0.309,0.488,0.924,1.06e-11,0.076,0.799,3.31
ENSG00000158793,ENST00000368009,0.77,0.575,1.04,1.33e-08,0.0875,0.912,1.01,-0.0887
ENSG00000114021,ENST00000394140,0.8740000000000001,0.624,1.25,2.01e-07,0.256,0.7440000000000001,0.847,0.883
ENSG00000084628,ENST00000373736,0.501,0.325,0.797,0.024,0.0115,0.965,0.815,1.04
ENSG00000188580,ENST00000368417,0.43,0.22399999999999998,0.904,0.255,0.0351,0.71,0.772,0.8909999999999999
ENSG00000185942,ENST00000623646,0.777,0.44,1.45,0.00687,0.175,0.818,0.858,0.5660000000000001
ENSG00000101198,ENST00000370316,1.03,0.752,1.44,1.8299999999999999e-09,0.564,0.436,1.13,-0.7290000000000001
ENSG00000150776,ENST00000393047,0.32799999999999996,0.191,0.591,0.8420000000000001,0.000518,0.158,0.875,0.831
ENSG00000189134,ENST00000343684,0.43200000000000005,0.245,0.812,0.22699999999999998,0.0195,0.754,0.897,0.857
ENSG00000140807,ENST00000268459,0.48700000000000004,0.342,0.708,0.00859,0.00159,0.99,0.93,0.62
ENSG00000145506,ENST00000296849,1.31,1.02,1.69,3.91e-18,0.9790000000000001,0.0207,1.19,-1.63
ENSG00000105374,ENST00000221978,0.51,0.299,0.9209999999999999,0.0615,0.0385,0.9,0.971,0.157
ENSG00000197885,ENST00000425478,0.722,0.47600000000000003,1.13,0.00025,0.10300000000000001,0.8959999999999999,0.795,1.13
ENSG00000168256,ENST00000393885,0.693,0.46299999999999997,1.07,0.00022999999999999998,0.0781,0.922,0.7490000000000001,1.48
ENSG00000179846,ENST00000686631,1.32,1.02,1.73,3.82e-16,0.966,0.0345,1.14,-1.6
ENSG00000114857,ENST00000232978,0.413,0.32899999999999996,0.52,0.163,1.3300000000000002e-09,0.8370000000000001,0.91,1.33
ENSG00000229544,ENST00000451024,0.18899999999999997,0.066,0.894,0.657,0.0251,0.318,1.54,-3.54
ENSG00000136352,ENST00000354822,0.299,0.179,0.522,0.9640000000000001,3.19e-05,0.0364,0.9329999999999999,0.573
ENSG00000125820,ENST00000377142,0.355,0.207,0.64,0.677,0.00182,0.321,1.02,-0.107
ENSG00000119919,ENST00000344586,0.217,0.098,0.561,0.925,0.0009570000000000001,0.074,1.15,-1.16
ENSG00000125816,ENST00000351817,2.48,0.976,1.97,0.0005200000000000001,0.512,0.488,1.74,-5.04
ENSG00000183072,ENST00000329198,0.124,0.056,0.321,1.0,2.86e-07,0.00046100000000000004,0.955,0.35100000000000003
ENSG00000180053,ENST00000325017,0.9740000000000001,0.569,1.69,0.00119,0.27699999999999997,0.722,1.21,-1.54
